"export-world data (NetLogo 5.0.4)"
"PursuerEvader.nlogo"
"10/17/2016 13:35:06:533 +0800"

"RANDOM STATE"
"0 0 -1727483681 116 0.0 false 580976720 -1546846141 2080197752 1765180607 -1114933404 -638383932 -242118075 -2024221037 1821288759 -1610420794 782179247 -97493265 -1000020914 -1430920589 -1936305529 -536585056 1570647418 -1906895063 -2120009482 931900766 1962496894 1129394592 -223949185 1492193713 -1217150134 1381512144 -1561013003 549165701 1515176364 -35501085 -1828016088 1753123021 278528905 260061921 538842425 1466351320 -761082787 277194946 -521821471 1333425334 1903697201 411261773 -781754556 2063595645 -685369983 -1165615145 -1043963330 -2016024682 98450711 1284237610 -1205839736 1936833588 1936892753 1555078529 1939428245 -2003224683 1435202477 1097456401 -744716748 2076512380 1841458466 2014954362 678773068 -132304649 -2033239431 2103704881 244718269 322782952 298865890 -1778761796 -255368302 -1565376637 1555735139 -64859431 -2094015550 1791227621 136659034 814781605 -1667790860 -1536430688 653925171 253699447 141390017 -133106830 335000380 -480074574 -793671573 1341176889 865482367 449846657 1478801632 1545419110 -1984623999 1451954150 -863968060 -2014587066 296697954 691536845 393605833 910773687 935205052 1537275726 -1759235687 -1390828832 -1031245834 103432717 -1450922270 -800545016 704382648 -1380215569 571584700 -1217202192 693578303 -1795534744 -1135523773 -1439480690 1719338407 -946002812 -406236932 -395166470 1107784260 -857879296 -1465885360 -2024551408 931197690 -1184083069 2119181142 1287733560 404466267 -866148871 -1769486646 1701996356 49966367 -725377976 -1303092529 53222919 1463569874 -2078743721 -1753511470 1637722436 1374019670 1401885711 1652300965 855736381 -357178458 1592899534 172617620 501237365 807183568 1760525683 -185375991 27300152 485608696 352606213 -75706497 -1501944744 -516582062 490353078 -683491416 1876098143 1934631854 838614840 764005976 1872882843 694883217 -1647363560 383090314 -1066075364 1503746320 -1906581235 -1935244447 1302701145 1603838751 1705016249 426007175 1441635977 -725198889 42328078 -64976334 1842647049 -671826578 1292795834 -1062757648 138868522 -935371042 565681660 1121454371 -1475643463 1724842903 -513207584 -919845729 -1780393260 221413697 -1763494128 485858269 1122988949 1140665480 -678471067 1122939786 243425558 834861794 -1668091715 1108759665 1784910975 2065268737 -1805341614 1729082223 -1783605142 -688581332 1258774700 -1824337841 1940932492 -199465955 -1740819092 -422468347 -1455482171 1924095231 1845585494 722991675 335652965 1319010433 -1399481200 -1576538636 -1109916775 314871993 -1476176765 -298792206 -1290354258 248739157 -885974728 -777725581 -2074174521 -231960268 -1766933361 1299261382 527231138 1181127790 217264225 -766238830 -1170371324 -137342479 1993409616 -38853873 1177159577 -511367359 1492736378 1879884816 -282221288 1270744629 1021253165 401151880 1160504905 1667050981 -1762416824 -1651772590 -1128206502 -82639910 -1430069518 -1635005623 -190735360 1029266952 475058062 274152157 1663338039 1561568045 -1647542329 -975320548 977417850 -1056403995 -1559620074 96475253 -670916689 -85099792 1816671235 62852759 1081073415 -228195467 -2120972588 -924367111 1388461205 752090513 1033528024 1512518795 -1555144347 947444987 -794209787 -395365474 277208810 254419731 -410800399 953025617 1327741163 728831791 1489936507 -28816544 1816520533 511993428 -1225054779 1144572987 1008959222 -1033754389 729149813 710895690 -1043868003 1293497779 -1694856643 -1056149995 399739287 301294785 930501245 -2106648172 -220796138 1073910236 -870977669 -77376727 2026901100 -374421135 984769732 -1829688869 -870529773 -1707481618 -869015966 -1361315917 -1107158653 -1335045178 -2037011708 1190760723 2069631557 -1492288599 -625008351 -528587756 95970582 -1395734733 1916300705 -1149509990 -873425398 532163412 2080919254 698421612 1983525853 419219403 274527129 -512519082 -704239761 1921507078 1347384757 889881988 -606372894 -1478183369 -845786558 -981932242 2079433949 1088895796 1114497920 -997929992 112295266 -381524955 -1398959425 -1858508103 -810157339 -135653062 1954323040 -190974523 -352004380 1160526531 -149234583 2074805919 213203239 1238694404 1404308300 -1210088679 204838312 -1027984927 1700081567 663995415 -1530196376 1740590110 -1185932167 1779960590 -160985586 2121888693 -236505844 1086769512 1227160149 -1428876768 1138760045 -64218705 631238643 -2008068540 1382964057 152989487 1178343787 1246565176 -1891519010 -19029920 -871508211 809816818 -507020552 1529925045 1823741750 1737746071 2047635905 -1512069194 -2020689976 -1773609139 -2030880212 -1875734033 1908567060 969847347 2036307515 1581660314 704354806 662264331 1466254999 -1429938310 1810743806 1127530488 -728890538 -2002724100 209211623 -1350444625 1371648931 456400490 680145489 -1436150572 870415104 -491111174 1274720931 82873566 -1464919270 1961120715 1046464913 -484177806 -1037385692 1818699621 1610362134 -519572570 2127798614 -638023520 1494948646 -1752582010 -1671180331 2076785580 601301156 1270043816 -870689988 1879750644 812397900 -1412162156 -610474910 -661217839 109282639 1071313433 349941099 -878551635 773130289 -1130166471 -1437049639 -2051527434 79181276 -1495298133 -154461405 685533639 1323332140 -1608837884 -805153154 -1772620661 1834100153 -45503509 725276051 2112905418 -1263940891 -926624019 120689260 1560649343 633904336 -365761287 -1285087621 -1549243135 636747772 -418356341 -2094592115 -1025589522 1499366835 588268518 2104313071 405660485 -128723788 -1982778832 1485063861 2021950136 -68809485 -628369101 -186929249 102560934 -1701059675 900993304 1005066630 -163053563 -757039163 191811468 1385851335 387121122 382568360 -145867620 -354666110 499227552 1830329557 -1318726371 -828914951 -784183685 -1451504032 1405395164 243075159 -1148368111 589218588 -1839105341 840081482 1280764750 569781934 -24289619 -1324188125 -1896353070 2080443400 717421975 -1967670676 -1822214072 1729275981 1263146606 -72793850 450912176 -120155021 2008434445 1613660095 680418398 1276683259 -533394395 -1521065037 -676930427 -1588515201 1255126683 521103715 -523336329 862467964 -205324103 -1943905258 -910260622 1923610186 -1895804785 1986075219 417811682 -38527176 1352961039 -1008805406 646244414 -98475583 -1867828711 -967657031 1082324642 317684314 -122617481 1421385101 1522647786 -1493005033 684895288 -36171367 1146706545 -1076431998 2061460046 -321721219 1405943197 -1465070914 -1503439616 -1568371107 1170242531 1615205767 -1900944566 1011714241 -1684906638 890285499 -774433888 -728860236 612815862 1898347621 139204854 917508804 -1123125473 -1521740866 -1882746293 -1379241698 -1500329922 -1971573363 1800784427 -984976598 139276043 -1423642751 -1353842767 985396677 1113608500 -650867943 -1693105470 142267400 -860517481 -1622685462 933034286 -1160223812 -537444548 71315130 -1852743753 1695091793 -392536221 667754749 -883232591 319300712 -1552824369 -1964124100 1880452108 -648387099 1139761752 60491920 1476150683 1559442283 -1303892636 1628721882"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","amatrix","cost","elist","no-of-evaders","no-of-links","no-of-nodes","no-of-pursuers","no-ticks","petable","plist"
"-18","18","-21","21","0","nobody","526","""UNDIRECTED""","0","0","{{matrix: 0}}","[367 510 107 246 10 161 415 19 330 257 71 438 453 83 31 448 408 154 263 467 96 514 6 372 122 22 23 417 277 297 353 462 483 127 321 227 443 192 220 489 213 207 377 522 430 476 29 13 131 424 244 34 216 304 75 2 322 314 76 399 70 134 110 287 387 344 352 289 262 218 209 451 121 191 409 95 339 119 112 44 315 68 215 420 366 413 63 373 437 302 235 356 166 140 402 324 464 280 33 137]","100","1500","526","100","129","[[373 [373]] [10 [43 10]] [33 [33]] [344 [344]] [438 [495 438]] [122 [122]] [137 [126 137]] [408 [408]] [6 [205 6]] [10 [7 432 10]] [2 [2]] [467 [467]] [244 [244]] [367 [267 367]] [514 [514]] [71 [163 71]] [6 [205 6]] [213 [213]] [246 [111 246]] [277 [277]] [366 [366]] [453 [453]] [448 [448]] [489 [489]] [244 [244]] [10 [10]] [476 [476]] [467 [467]] [408 [118 408]] [408 [38 446 408]] [315 [315]] [257 [257]] [34 [34]] [213 [210 213]] [510 [510]] [96 [124 96]] [408 [393 408]] [277 [277]] [2 [2]] [302 [302]] [462 [462]] [246 [246]] [489 [489]] [191 [191]] [244 [244]] [408 [38 446 408]] [75 [75]] [289 [289]] [75 [75]] [154 [154]] [373 [373]] [302 [302]] [71 [71]] [257 [257]] [209 [209]] [476 [476]] [34 [34]] [83 [83]] [483 [483]] [6 [173 114 6]] [448 [448]] [140 [140]] [366 [366]] [134 [134]] [137 [97 137]] [154 [485 154]] [96 [96]] [287 [287]] [330 [466 330]] [415 [382 415]] [121 [121]] [476 [476]] [339 [339]] [23 [23]] [75 [75]] [262 [262]] [235 [235]] [6 [254 205 6]] [453 [453]] [330 [330]] [453 [453]] [373 [373]] [95 [95]] [372 [372]] [373 [373]] [438 [438]] [352 [352]] [289 [289]] [415 [415]] [75 [75]] [6 [205 6]] [71 [71]] [95 [95]] [6 [6]] [372 [372]] [304 [304]] [112 [112]] [63 [79 63]] [70 [70]] [6 [114 6]]]","[303 85 1 61 159 442 286 311 253 492 128 450 113 157 482 375 147 210 433 195 155 342 524 149 292 432 196 312 463 67 130 520 228 39 15 99 496 233 337 35 385 66 50 332 12 398 239 335 258 386 349 17 150 125 214 397 77 106 20 403 266 405 69 89 305 474 124 276 271 383 284 231 139 169 28 313 296 336 515 117 390 194 171 273 65 138 16 491 382 454 254 163 478 114 327 456 40 176 249 173]"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","ispursuer?","isevader?","idnumber"
"{turtle 80}","{turtle 291}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 80}","{pursuer 375}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 80}","{evader 399}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 81}","{evader 161}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 81}","{turtle 170}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 81}","{turtle 180}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 81}","{turtle 272}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 81}","{turtle 274}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 82}","{evader 218}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 82}","{turtle 411}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 82}","{turtle 486}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 82}","{turtle 490}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 83}","{pursuer 106}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 83}","{turtle 178}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 83}","{evader 464}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 84}","{turtle 229}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 84}","{turtle 394}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 84}","{turtle 423}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 84}","{turtle 500}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 85}","{turtle 193}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 85}","{turtle 357}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 85}","{turtle 363}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 85}","{pursuer 382}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 86}","{evader 218}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 86}","{turtle 261}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 86}","{evader 344}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 86}","{turtle 411}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 86}","{evader 483}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 87}","{evader 95}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 87}","{turtle 136}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 87}","{turtle 202}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 87}","{turtle 242}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 87}","{turtle 301}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 87}","{turtle 361}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 87}","{turtle 427}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 87}","{turtle 436}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 88}","{turtle 291}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 88}","{evader 399}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 88}","{evader 451}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 88}","{turtle 516}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 89}","{evader 134}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 89}","{evader 191}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 89}","{turtle 319}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 89}","{turtle 472}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 90}","{turtle 300}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 90}","{turtle 331}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 90}","{turtle 363}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 91}","{turtle 108}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 91}","{turtle 132}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 91}","{turtle 168}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 91}","{evader 402}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 92}","{turtle 260}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 92}","{pursuer 286}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 92}","{pursuer 305}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 92}","{turtle 350}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 92}","{pursuer 383}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 93}","{evader 119}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 93}","{turtle 204}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 93}","{turtle 354}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 94}","{turtle 205}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 94}","{pursuer 249}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 94}","{turtle 282}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 95}","{turtle 136}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 95}","{pursuer 171}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 95}","{turtle 301}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 95}","{turtle 361}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 95}","{turtle 427}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 95}","{turtle 436}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 95}","{pursuer 478}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 96}","{pursuer 124}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 96}","{turtle 135}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 96}","{turtle 151}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 96}","{evader 262}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 97}","{turtle 126}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 97}","{evader 137}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 97}","{turtle 251}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 97}","{turtle 256}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 97}","{turtle 260}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 97}","{pursuer 305}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 97}","{turtle 441}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 98}","{evader 302}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 98}","{turtle 340}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 98}","{turtle 384}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 99}","{pursuer 124}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 99}","{turtle 187}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 100}","{pursuer 113}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 100}","{pursuer 139}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 100}","{turtle 222}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 100}","{evader 244}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 100}","{pursuer 276}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 100}","{evader 287}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 100}","{pursuer 292}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 100}","{evader 339}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 100}","{turtle 378}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 100}","{turtle 419}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 101}","{pursuer 149}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 101}","{turtle 255}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 101}","{turtle 412}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 101}","{turtle 521}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 102}","{evader 215}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 102}","{pursuer 239}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 102}","{pursuer 454}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 103}","{turtle 108}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 103}","{evader 402}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 103}","{evader 409}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 104}","{evader 122}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 104}","{turtle 317}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 104}","{evader 321}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 104}","{turtle 418}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 104}","{turtle 440}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 104}","{pursuer 442}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 104}","{turtle 475}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 105}","{pursuer 157}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 105}","{turtle 221}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 105}","{turtle 279}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 105}","{turtle 364}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 106}","{pursuer 128}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 106}","{turtle 178}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 106}","{turtle 236}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 106}","{pursuer 337}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 106}","{turtle 505}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 107}","{turtle 172}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 107}","{evader 263}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 107}","{turtle 338}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 108}","{turtle 132}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 108}","{turtle 357}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 108}","{evader 402}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 108}","{turtle 414}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 108}","{evader 415}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 109}","{pursuer 173}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 109}","{evader 227}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 109}","{turtle 269}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 109}","{turtle 320}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 110}","{evader 280}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 111}","{evader 216}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 111}","{evader 246}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 111}","{evader 257}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 111}","{turtle 328}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 111}","{turtle 389}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 111}","{pursuer 433}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 111}","{pursuer 520}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 112}","{turtle 317}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 112}","{turtle 440}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 112}","{pursuer 442}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 113}","{pursuer 139}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 113}","{turtle 222}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 113}","{evader 244}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 113}","{pursuer 276}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 113}","{evader 287}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 113}","{pursuer 292}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 113}","{evader 339}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 113}","{turtle 419}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 114}","{pursuer 173}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 114}","{turtle 205}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 114}","{evader 227}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 115}","{turtle 370}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 115}","{pursuer 405}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 116}","{turtle 211}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 116}","{turtle 232}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 116}","{turtle 499}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 117}","{turtle 177}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 117}","{turtle 326}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 117}","{evader 330}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 117}","{turtle 447}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 117}","{turtle 466}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 118}","{turtle 197}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 118}","{turtle 223}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 118}","{turtle 294}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 118}","{pursuer 311}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 118}","{evader 408}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 118}","{pursuer 463}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 119}","{turtle 354}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 120}","{turtle 203}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 120}","{evader 207}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 120}","{turtle 371}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 120}","{turtle 392}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 120}","{turtle 423}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 120}","{turtle 457}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 121}","{turtle 200}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 121}","{pursuer 284}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 121}","{turtle 416}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 121}","{turtle 445}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 122}","{turtle 317}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 122}","{turtle 418}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 122}","{turtle 440}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{evader 122}","{pursuer 442}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 123}","{turtle 241}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 123}","{turtle 278}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{turtle 123}","{turtle 406}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 124}","{turtle 135}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
"{pursuer 124}","{turtle 151}","9.9","""""","9.9","false","{all-links}","0","""default""","""none""","0"
